output_name,txt_found,status,message,saved_rows,closest_frame,min_distance,sampled_dt,saved_path
LK_LF_ST__041723__LK_LF_ST_data_1112.txt,True,SAVED,,92,940,0.5532623723804128,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1112_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1113.txt,True,SAVED,,92,980,0.5119720519969866,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1113_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1114.txt,True,SAVED,,92,1080,1.0576903269752063,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1114_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1115.txt,True,SAVED,,92,980,0.5084337807856592,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1115_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1116.txt,True,SAVED,,92,970,0.5713209413499418,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1116_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1117.txt,True,SAVED,,92,1080,2.813584462564583,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1117_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1118.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_LF_ST__041723__LK_LF_ST_data_1119.txt,True,SAVED,,92,960,0.19128411637409998,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1119_window.txt
LK_LF_ST__041723__LK_LF_ST_data_112.txt,True,SAVED,,92,2620,2.115607543752857,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_112_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1120.txt,True,SAVED,,92,900,0.05285711940696438,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1120_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1121.txt,True,SAVED,,92,840,0.7232064024917139,0.09978021978021678,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1121_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1122.txt,True,SAVED,,92,820,0.8832853312774992,0.09961111111110811,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1122_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1123.txt,True,SAVED,,92,790,0.46662962380244455,0.09988636363636064,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1123_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1124.txt,True,SAVED,,92,970,0.18972710647137864,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1124_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1125.txt,True,SAVED,,92,910,0.013401820921049119,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1125_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1126.txt,True,SAVED,,92,850,0.2995005772014135,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1126_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1127.txt,True,SAVED,,92,830,1.276520154968582,0.09994444444444144,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1127_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1128.txt,True,SAVED,,92,800,0.08578999767454124,0.09977528089887341,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1128_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1129.txt,True,SAVED,,92,980,0.18750010244263868,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1129_window.txt
LK_LF_ST__041723__LK_LF_ST_data_113.txt,True,SAVED,,92,2510,2.170924325019408,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_113_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1130.txt,True,SAVED,,92,920,0.36328112140597096,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1130_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1131.txt,True,SAVED,,92,890,0.7605900899958982,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1131_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1132.txt,True,SAVED,,92,900,0.5357360920191814,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1132_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1133.txt,True,SAVED,,92,900,0.20741307048978624,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1133_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1134.txt,True,SAVED,,92,1010,0.14263903791386368,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1134_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1135.txt,True,SAVED,,92,940,0.2155151485023554,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1135_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1136.txt,True,SAVED,,92,920,0.1627812601069254,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1136_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1137.txt,True,SAVED,,92,940,0.21908610451601418,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1137_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1138.txt,True,SAVED,,92,980,0.06304924286622648,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1138_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1139.txt,True,SAVED,,92,1080,0.9275210047631905,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1139_window.txt
LK_LF_ST__041723__LK_LF_ST_data_114.txt,True,SAVED,,92,2410,2.1924542330602907,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_114_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1140.txt,True,SAVED,,92,980,0.01944090903221894,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1140_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1141.txt,True,SAVED,,92,970,0.2612920626903615,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1141_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1142.txt,True,SAVED,,92,1080,2.7673030001221104,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1142_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1143.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_LF_ST__041723__LK_LF_ST_data_1144.txt,True,SAVED,,92,960,0.5432514677173185,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1144_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1145.txt,True,SAVED,,92,900,0.511333172767035,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1145_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1146.txt,True,SAVED,,92,840,0.8843761375144669,0.09978021978021678,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1146_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1147.txt,True,SAVED,,92,820,1.019455080643577,0.09961111111110811,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1147_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1148.txt,True,SAVED,,92,790,0.6905337484946057,0.09988636363636064,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1148_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1149.txt,True,SAVED,,92,970,0.5426958208149403,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1149_window.txt
LK_LF_ST__041723__LK_LF_ST_data_115.txt,True,SAVED,,92,2630,2.1385316357360744,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_115_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1150.txt,True,SAVED,,92,910,0.5087464509006432,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1150_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1151.txt,True,SAVED,,92,850,0.5904374312693765,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1151_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1152.txt,True,SAVED,,92,830,1.3742129191071568,0.09994444444444144,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1152_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1153.txt,True,SAVED,,92,800,0.516351881182782,0.09977528089887341,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1153_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1154.txt,True,SAVED,,92,980,0.5419165848320202,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1154_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1155.txt,True,SAVED,,92,920,0.6249745084161272,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1155_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1156.txt,True,SAVED,,92,890,0.9149816678491264,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1156_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1157.txt,True,SAVED,,92,900,0.7386815306964061,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1157_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1158.txt,True,SAVED,,92,900,0.5491011435154741,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1158_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1159.txt,True,SAVED,,92,1010,0.5279864331940674,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1159_window.txt
LK_LF_ST__041723__LK_LF_ST_data_116.txt,True,SAVED,,92,2530,2.2102681635720205,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_116_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1160.txt,True,SAVED,,92,940,0.5522879830613667,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1160_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1161.txt,True,SAVED,,92,920,0.5339584278218658,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1161_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1162.txt,True,SAVED,,92,940,0.553655411507918,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1162_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1163.txt,True,SAVED,,92,980,0.5123193896643033,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1163_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1164.txt,True,SAVED,,92,1080,1.057599983820404,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1164_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1165.txt,True,SAVED,,92,980,0.5088095060472032,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1165_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1166.txt,True,SAVED,,92,970,0.5716428876711268,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1166_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1167.txt,True,SAVED,,92,1080,2.8135938559047275,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1167_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1168.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_LF_ST__041723__LK_LF_ST_data_1169.txt,True,SAVED,,92,960,0.9300933464857282,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1169_window.txt
LK_LF_ST__041723__LK_LF_ST_data_117.txt,True,SAVED,,92,2430,2.152260899225741,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_117_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1170.txt,True,SAVED,,92,900,0.9118771600780462,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1170_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1171.txt,True,SAVED,,92,840,1.162977282927318,0.09978021978021678,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1171_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1172.txt,True,SAVED,,92,820,1.2683343137619625,0.09961111111110811,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1172_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1173.txt,True,SAVED,,92,790,1.0233434740154506,0.09988636363636064,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1173_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1174.txt,True,SAVED,,92,970,0.9297645911358431,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1174_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1175.txt,True,SAVED,,92,910,0.9104185898826983,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1175_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1176.txt,True,SAVED,,92,850,0.9585774646547766,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1176_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1177.txt,True,SAVED,,92,830,1.5680396953014335,0.09994444444444144,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1177_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1178.txt,True,SAVED,,92,800,0.9149564162849494,0.09977528089887341,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1178_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1179.txt,True,SAVED,,92,980,0.9293078114467779,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1179_window.txt
LK_LF_ST__041723__LK_LF_ST_data_118.txt,True,SAVED,,92,2650,2.1239201962983416,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_118_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1180.txt,True,SAVED,,92,920,0.9801090312664095,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1180_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1181.txt,True,SAVED,,92,890,1.1862844030838344,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1181_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1182.txt,True,SAVED,,92,900,1.0562597409217043,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1182_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1183.txt,True,SAVED,,92,900,0.9335049018671521,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1183_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1184.txt,True,SAVED,,92,1010,0.9212139681621168,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1184_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1185.txt,True,SAVED,,92,940,0.9354182162188164,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1185_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1186.txt,True,SAVED,,92,920,0.9247309655472765,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1186_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1187.txt,True,SAVED,,92,940,0.9362094857413066,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1187_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1188.txt,True,SAVED,,92,980,0.9123561294944008,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1188_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1189.txt,True,SAVED,,92,1080,1.2993167951954285,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1189_window.txt
LK_LF_ST__041723__LK_LF_ST_data_119.txt,True,SAVED,,92,2570,2.136547498330893,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_119_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1190.txt,True,SAVED,,92,980,0.9103955782757288,0.0997093023255784,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1190_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1191.txt,True,SAVED,,92,970,0.9469440120857119,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1191_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1192.txt,True,SAVED,,92,1080,2.913093409845423,0.09945454545454246,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1192_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1193.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_LF_ST__041723__LK_LF_ST_data_1194.txt,True,SAVED,,92,880,2.1842642150264253,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1194_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1195.txt,True,SAVED,,92,860,2.4315093733771356,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1195_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1196.txt,True,SAVED,,92,840,2.209518810145112,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1196_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1197.txt,True,SAVED,,92,820,2.3410004201607904,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1197_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1198.txt,True,SAVED,,92,790,2.1344661876659012,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1198_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1199.txt,True,SAVED,,92,880,2.272102499876723,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1199_window.txt
LK_LF_ST__041723__LK_LF_ST_data_12.txt,True,SAVED,,92,2410,2.1924542330602916,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_12_window.txt
LK_LF_ST__041723__LK_LF_ST_data_120.txt,True,SAVED,,92,1310,2.1998043842601143,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_120_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1200.txt,True,SAVED,,92,870,2.1453083828878796,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1200_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1201.txt,True,SAVED,,92,850,2.164648981818763,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1201_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1202.txt,True,SAVED,,92,820,2.53876562971713,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1202_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1203.txt,True,SAVED,,92,800,2.115863289923997,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1203_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1204.txt,True,SAVED,,92,890,2.281047865198154,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1204_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1205.txt,True,SAVED,,92,870,2.193701606728684,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1205_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1206.txt,True,SAVED,,92,860,2.413713572583555,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1206_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1207.txt,True,SAVED,,92,830,2.4611525663357496,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1207_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1208.txt,True,SAVED,,92,850,2.303491648268993,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1208_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1209.txt,True,SAVED,,92,890,2.166543946494047,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1209_window.txt
LK_LF_ST__041723__LK_LF_ST_data_121.txt,True,SAVED,,92,1280,2.268224206824366,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_121_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1210.txt,True,SAVED,,92,880,2.1802073656432284,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1210_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1211.txt,True,SAVED,,92,860,2.2575145490173405,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1211_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1212.txt,True,SAVED,,92,850,2.2358442066085544,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1212_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1213.txt,True,SAVED,,92,880,2.146597493789885,0.09968553459119198,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1213_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1214.txt,True,SAVED,,92,890,2.1171007576648324,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1214_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1215.txt,True,SAVED,,92,880,2.1948134006117708,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1215_window.txt
LK_LF_ST__041723__LK_LF_ST_data_1216.txt,True,SAVED,,92,870,2.2509614705065415,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_LF_ST__041723__LK_LF_ST_data_1216_window.txt
